Open,High,Low,Close,Volume,Dividends,Stock Splits
41.38101620301161,41.699861634571505,41.30725383325176,41.59516525268555,97446000,0.0,0.0
41.5594826400981,41.9354362487793,41.4809603391628,41.9354362487793,97638000,0.0,0.0
41.666550917660736,41.90211778503499,41.197798956698044,41.849769592285156,117930400,0.0,0.0
41.816338323309225,41.880815451780535,41.61574686118174,41.711265563964844,100582000,0.1575,0.0
41.43186524683418,41.67066562289663,41.40798375170611,41.54410171508789,67928400,0.0,0.0
41.322017517323076,41.42709027100371,40.877848650094286,40.91605758666992,99130000,0.0,0.0
40.588901672917515,40.672483265071946,40.2092099358142,40.37636947631836,116632400,0.0,0.0
40.877850214862676,41.04262307182334,40.66770834326209,40.85874938964844,94550000,0.0,0.0
40.84441773319496,40.927999328507845,40.51009863955309,40.63188552856445,87598000,0.0,0.0
40.66531705860779,40.72979418456758,40.490993793106654,40.59128952026367,65049600,0.0,0.0
40.78232486893812,41.47962147740412,40.78232486893812,41.34589385986328,100525200,0.0,0.0
41.39843549897666,41.79006799039157,41.324407961545305,41.780517578125,102355600,0.0,0.0
41.813958431173354,41.909477149490435,41.70649531830972,41.78291320800781,56106800,0.0,0.0
41.802015362920876,41.80917908420722,41.39366503057247,41.5727653503418,82867200,0.0,0.0
41.62290126336063,41.75901556654417,41.040227832937035,41.32917785644531,105715200,0.0,0.0
41.224097376024794,41.293347860458525,39.91785943018036,40.47187423706055,166665600,0.0,0.0
40.69875344127017,41.10710375882837,40.223542942062814,41.0378532409668,166108800,0.0,0.0
40.584131278316946,40.99486829857791,40.23787139271929,40.8468132019043,159037200,0.0,0.0
41.188292659837245,41.221724570643566,40.507713694750265,40.548309326171875,130169600,0.0,0.0
40.37159284194987,40.9590433972256,40.21398371202166,40.51009750366211,109400800,0.0,0.0
39.999066187990344,40.643826526140266,39.75071538030622,40.35965347290039,114240000,0.0,0.0
40.36443495466565,40.70114442349412,40.33578007010331,40.43368911743164,102693200,0.0,0.0
40.71308040904797,40.834867297991536,40.31428418906685,40.445621490478516,93420800,0.0,0.0
40.40503150804912,41.286205666435215,40.30712245849392,41.23366928100586,141095200,0.0,0.0
41.109481224641044,41.1667946237979,40.94471203419832,41.00202178955078,77636800,0.0,0.0
41.19307233765936,41.44142317050776,41.073672127984985,41.13814926147461,95273600,0.0,0.0
41.16918776758636,41.34351468424848,40.99008746643304,41.12620544433594,81906000,0.0,0.0
41.46291046173976,41.59186106153947,41.18351445900325,41.54410171508789,160677200,0.0,0.0
41.76141085949155,42.31542583621855,41.756633831713295,42.1291618347168,117684400,0.0,0.0
41.797235069162625,41.88320336168876,41.572762102910794,41.68022155761719,109745600,0.0,0.0
41.759023127881704,41.89036407144019,41.37216766122286,41.634849548339844,93902400,0.0,0.0
41.591858522040155,42.03364064830335,41.575144391514684,41.792449951171875,83799600,0.0,0.0
41.71364539462634,41.89035897389249,41.67066307858569,41.792449951171875,65397600,0.0,0.0
40.78710843467724,40.94710426301178,40.5196495129167,40.73218536376953,132742000,0.0,0.0
40.619945362691226,40.782327869135436,40.52681336192362,40.73934555053711,85992800,0.0,0.0
40.83486510625899,41.03784688740845,40.710687888009744,40.85396957397461,65920800,0.0,0.0
40.72024018734075,40.736954318493076,40.409798977010546,40.41218566894531,103999600,0.0,0.0
40.63427500177655,41.14530768766719,40.41935246573737,41.1357536315918,102223600,0.0,0.0
41.20023811766732,41.68261600912351,41.0641237666151,41.128597259521484,118071600,0.0,0.0
41.202608562838314,41.424694771134895,41.09276244829487,41.31962203979492,89738400,0.0,0.0
41.417541542830214,41.87842456117272,41.324409533518235,41.790069580078125,94640000,0.0,0.0
41.634849548339844,41.93573672865174,41.53455017776442,41.634849548339844,82271200,0.0,0.0
41.68260610657151,41.804392985822695,41.41037382533599,41.630069732666016,86336000,0.0,0.0
41.350675771943756,41.62290806661124,41.312466835617336,41.62051773071289,95839600,0.0,0.0
41.69216453531424,41.907087100020235,41.668286679550405,41.856937408447266,74670800,0.0,0.0
42.07186003524099,42.35364645099522,41.94529609274803,42.28916931152344,101672400,0.0,0.0
42.482580564422456,42.83839439565623,42.06229326259655,42.07423400878906,118263600,0.0,0.0
42.064685739868935,42.80496837997332,41.80678453442054,42.76914978027344,137547200,0.0,0.0
42.83362216042931,43.00794905797375,42.56616690605528,42.80735397338867,124773600,0.0,0.0
42.652132530876266,42.88376917204508,42.365572827062536,42.61631393432617,129700400,0.0,0.0
42.3393105245932,42.45393369328441,42.172150977792505,42.267669677734375,108434400,0.0,0.0
42.33930447580902,42.850337099479766,42.224681323493385,42.27721405029297,130756400,0.0,0.0
42.32736269279526,42.33930343924096,41.360220531561524,41.603797912597656,204420400,0.0,0.0
41.67306119901472,41.778133969891,40.722636519933914,40.861141204833984,166116000,0.0,0.0
41.073667097891395,41.073667097891395,40.61039375808083,40.9566535949707,156572000,0.0,0.0
40.63428125811246,40.63428125811246,39.8963888181845,40.10892105102539,202561600,0.0,0.0
39.52862822899716,39.968020071681636,39.33042346822209,39.872501373291016,184192800,0.0,0.0
39.84862175418286,40.22354013282938,39.76026677181862,39.98234939575195,129915600,0.0,0.0
39.92026482903553,40.266524701076825,39.822355784640266,40.06593322753906,188923200,0.0,0.0
39.64086334133445,39.831904375354824,38.23194254756792,38.32746124267578,346375200,0.0,0.0
37.99314218891209,39.13460772202146,37.252859548063334,37.369873046875,290954000,0.0,0.0
36.97346299374346,39.096398210176694,36.77525824258208,38.93162536621094,272975200,0.0,0.0
38.94595532193367,39.01998286094892,37.985980363097056,38.09821319580078,206434400,0.0,0.0
38.27731096317277,38.44686083472415,37.021222287422866,37.04987716674805,217562000,0.0,0.0
37.66130730474308,37.8579200998253,36.02365029922484,37.503055572509766,282690400,0.1575,0.0
38.004179743763764,39.29656148270999,37.76680216200023,39.01362991333008,243278000,0.0,0.0
38.831393636712434,39.502761483181445,38.75946071411568,39.40445327758789,130196800,0.0,0.0
39.09274450916739,40.17172732035115,39.054383456462645,40.13096618652344,162579600,0.0,0.0
40.71122447980692,41.50247938490463,40.52180463599378,41.4785041809082,204588800,0.0,0.0
41.32744456056571,41.917290178609065,41.18597878626328,41.3442268371582,160704400,0.0,0.0
41.253119934213906,41.78301845750832,41.10206113427895,41.20516586303711,135722000,0.0,0.0
41.44013979757079,41.74944663983726,41.003749372591486,41.01813888549805,149886400,0.0,0.0
41.193174250258565,41.70868689078041,41.171595468170324,41.36101531982422,123967600,0.0,0.0
41.64154688498647,42.116298343440356,41.61037509665232,42.0803337097168,135249600,0.0,0.0
42.28415055876505,43.01306198127456,42.250582341780955,42.912357330322266,152648800,0.0,0.0
42.94352606669011,43.274411708071725,42.71813791498927,42.773284912109375,155712400,0.0,0.0
42.98188791111212,43.30798071254276,42.69176340654181,42.70854568481445,151128400,0.0,0.0
42.80924366127267,43.10656470582487,41.399375183585626,41.960445404052734,195208000,0.0,0.0
41.43294210156273,42.27215098347481,41.34901974990737,42.250572204589844,153816000,0.0,0.0
42.010802867284376,42.61743077607207,41.84535822694941,42.3968391418457,113605600,0.0,0.0
42.65820295037042,42.739725250890785,42.231405425691214,42.36088180541992,95154000,0.0,0.0
41.946064955454844,42.16426017774728,41.78541681139169,41.96764373779297,126814000,0.0,0.0
42.075541743129776,42.468770968442726,41.97723718079728,42.42561340332031,95096400,0.0,0.0
42.67018111380936,43.15931844639106,42.53350818257196,43.15452194213867,128740800,0.0,0.0
43.228856629599235,43.732383537085916,43.209677927544064,43.57173538208008,128828400,0.0,0.0
43.78033301041396,43.99852822464749,42.9770923197654,43.15212631225586,126774000,0.0,0.0
43.236054665605884,43.2840087396738,42.63421951127029,42.7852783203125,117473600,0.0,0.0
42.79966005740004,43.21686814482542,42.69655899101007,42.83562469482422,90975200,0.0,0.0
42.835621622812155,42.948315690207224,42.58865470711506,42.684566497802734,157618800,0.0,0.0
42.5167274698973,42.552692106461485,41.63915375112227,42.03238296508789,133787200,0.0,0.0
42.01799392700195,42.39204075357368,41.94606100066263,42.01799392700195,78597600,0.0,0.0
41.97004267693671,41.982032109619226,41.06369717778827,41.066097259521484,148219600,0.0,0.0
40.761574629257076,41.4041671084319,40.42589253695089,40.485836029052734,165963200,0.0,0.0
40.37554416242322,40.742398093807886,39.54832458496094,39.54832458496094,164115200,0.0,0.0
40.29882120221485,41.50488422726854,39.907988379767936,41.425758361816406,150164800,0.0,0.0
41.6439482417126,41.996416328606706,40.023077253524264,40.363555908203125,163690400,0.0,0.0
40.102206679148296,40.7663817693507,39.60827276074311,39.917579650878906,166674000,0.0,0.0
40.23647912200703,41.18118937932615,40.0182838780757,40.229286193847656,153594000,0.0,0.0
39.95594485866108,40.507425868306925,39.43563564419068,39.96553421020508,150347200,0.0,0.0
40.195714993745085,40.4618642918781,39.5339400415559,40.375545501708984,121112000,0.0,0.0
39.53393930318857,41.24352547907963,39.50756401616669,41.14761734008789,138422000,0.0,0.0
41.38019468218437,41.77582029312728,41.26030768993977,41.432945251464844,107732800,0.0,0.0
40.994152073325836,41.35620941672617,40.32997721470581,40.373138427734375,140021200,0.0,0.0
40.73280987186141,41.502482392887025,40.72561694427508,40.7735710144043,116070800,0.0,0.0
41.480900465840044,41.72067445697206,41.12843240618311,41.54084396362305,113634400,0.0,0.0
41.29627594546652,41.70149460017305,41.16919601523632,41.34663009643555,89726400,0.0,0.0
41.57920415859547,41.96044388495746,41.49048530363538,41.75423812866211,91557200,0.0,0.0
41.907699423186074,42.161859277775335,41.68471135936523,41.89570999145508,100497200,0.0,0.0
41.96764663433014,42.24578537697688,41.91969256182651,42.15707015991211,86313600,0.0,0.0
42.317715437755346,42.90516101797036,42.29853307832592,42.73731994628906,106421600,0.0,0.0
42.63421789973148,42.876392001411695,42.41122981734682,42.64141082763672,83018000,0.0,0.0
41.663126227724504,42.0539589932133,41.39937703998278,41.432945251464844,139235200,0.0,0.0
40.90544211670097,41.05410081231298,39.66580743062462,39.73534393310547,261964400,0.0,0.0
40.00149427388478,40.023073054411604,39.344512239225274,39.62025451660156,146062000,0.0,0.0
39.72335327774099,39.88160497644529,38.656359840102205,39.06877136230469,134768000,0.0,0.0
38.99204295365755,39.663410820726035,38.94169246735722,39.239009857177734,113528400,0.0,0.0
39.35170015725071,39.737736369513,39.17186969176194,39.37567901611328,111852000,0.0,0.0
39.322931123754486,39.40205697298178,38.51489401472672,38.92011260986328,142623200,0.0,0.0
38.87455572279071,40.10459372618547,38.80501922121718,39.62504577636719,169709600,0.0,0.0
39.900787610972465,40.569755383919954,39.627445428880094,40.545780181884766,214277600,0.0,0.0
42.01559506320851,42.619826539843956,41.67272001513513,42.33689498901367,266157600,0.0,0.0
42.17145717358995,42.559889927793115,41.82618198822655,42.41362762451172,136272800,0.0,0.0
42.73971640487063,44.17836043532911,42.720534045425204,44.07765579223633,224805200,0.0,0.0
44.4013535153519,44.99839217249623,44.29825243768957,44.39656066894531,169805600,0.0,0.0
44.35579876434444,44.65071979440918,44.039295291173445,44.60995864868164,113611200,0.0,0.0
44.72983685306295,44.93364254156067,44.41093701953764,44.92405319213867,92844800,0.0,0.0
45.015173104961676,45.645776251471005,44.9935906638866,45.566650390625,111957200,0.0,0.0
45.6099796403788,45.747175934356235,45.11895243312358,45.393348693847656,104848800,0.1825,0.0
45.49444220175057,45.619606505256655,45.21764027393462,45.28744125366211,83115200,0.0,0.0
44.95767968238186,45.027484326096186,44.55330783807231,44.8758430480957,94780800,0.0,0.0
44.78679193648928,45.362061465049074,44.76994127093117,45.29466247558594,76732400,0.0,0.0
45.25132870763308,45.47036527592702,44.85658322113681,45.00822448730469,69176000,0.0,0.0
45.05636700849501,45.20559895026081,44.8012271056946,44.84455108642578,73190800,0.0,0.0
45.251342168353325,45.55703045499375,44.988981544693004,45.16228485107422,73603200,0.0,0.0
45.34280113041304,45.46315042427419,44.95768192094977,45.04914855957031,60962800,0.0,0.0
44.85418315477767,45.37168364769955,44.71216819714889,45.33798599243164,80233600,0.0,0.0
45.43667688687796,45.45352387945938,44.82048904310839,45.28744125366211,92936000,0.0,0.0
45.30669183464947,45.64848337110202,45.16708622013751,45.39093780517578,69844000,0.0,0.0
45.15505395560807,45.431855846625695,44.979341352178594,45.22726058959961,90056400,0.0,0.0
45.18394688154943,45.25134220377604,44.95768958288742,45.1309928894043,74762000,0.0,0.0
45.06359321002631,45.30669747935468,44.80363827538576,44.979347229003906,109931200,0.0,0.0
45.248932588187934,45.795315783327,45.19116360013729,45.790504455566406,93770000,0.0,0.0
46.12748063602745,46.55592386022735,46.05767965641321,46.173213958740234,105064800,0.0,0.0
46.47168414488862,46.6810907681848,46.30078650933729,46.529449462890625,86264000,0.0,0.0
46.60646586351483,46.71477948680699,46.194869687682136,46.69070816040039,83734400,0.0,0.0
46.72922503931847,46.743666367360866,46.295966834201074,46.5655517578125,85388800,0.0,0.0
46.01434822566785,46.21412849269668,45.67737167451619,46.14191818237305,106627200,0.0,0.0
46.05767584803384,46.20690779589872,45.78327960721543,46.02878952026367,73234000,0.0,0.0
46.06730685674489,46.36095945499436,46.0095378681031,46.28152847290039,67644400,0.0,0.0
46.31523181252352,46.425954802809436,45.8386495342706,45.90122985839844,86553600,0.0,0.0
46.10581691621146,46.11063191651912,45.78568734198084,45.92529296875,86440400,0.0,0.0
45.73994980503257,45.771241794994424,45.31391229991695,45.45351791381836,246876800,0.0,0.0
45.22245386184431,45.544989102372405,45.05877690502298,45.4294548034668,73939600,0.0,0.0
44.562942781981235,44.849374730137384,44.15616152268517,44.69532775878906,134314000,0.0,0.0
44.854185985421246,45.05877759361305,44.70495035458636,44.890289306640625,82514800,0.0,0.0
45.07081009431471,45.335580007234014,44.51479694995311,44.63996124267578,102847600,0.0,0.0
44.79882831665593,44.80604898181114,44.457036699154045,44.50999069213867,108801600,0.0,0.0
44.144126518771586,44.50998945849699,43.50146162838268,43.84806823730469,126652400,0.0,0.0
44.04543735992033,44.897508772884606,43.93712005361403,44.39204025268555,98276800,0.0,0.0
44.584602487542504,45.0780353724372,44.29576489018954,44.327056884765625,101141200,0.0,0.0
44.31260918752124,44.820483328380135,44.240398880368225,44.64958572387695,69460800,0.0,0.0
44.83974772801659,45.05637870622153,44.02618882777154,44.55572509765625,90950800,0.0,0.0
44.24521518177836,45.08284522019447,44.148933545152495,45.053958892822266,70925200,0.0,0.0
45.200789537932444,45.23930219630016,44.17782046394399,44.269287109375,55819200,0.0,0.0
44.59181733005211,44.868622898984306,44.35593375150088,44.62551498413086,66416800,0.0,0.0
44.630324261702334,45.35482556788631,44.57737028740122,45.24410629272461,69940800,0.0,0.0
