Date,Open,High,Low,Close,Adj Close,Volume
2018-10-17,60.017464,60.192085,57.857975,58.556461,58.556461,2574251
2018-10-18,58.149010,58.201397,55.378345,55.785797,55.785797,3917212
2018-10-19,56.030270,56.391151,54.412106,55.122234,55.122234,3132773
2018-10-22,55.122234,55.488941,54.161816,54.476135,54.476135,4053277
2018-10-23,53.259605,54.080326,51.623981,53.335274,53.335274,4165119
2018-10-24,53.376019,53.440048,50.017464,50.064030,50.064030,4064788
2018-10-25,50.640278,53.242142,50.157158,52.514553,52.514553,2571159
2018-10-26,51.222351,51.472645,49.493595,50.448196,50.448196,3453695
2018-10-29,51.443539,51.705471,47.316647,48.253784,48.253784,3862579
2018-10-30,48.870781,50.745052,48.504074,50.605354,50.605354,3485994
2018-10-31,51.682190,53.067520,51.606518,52.025612,52.025612,5155718
2018-11-01,50.960419,51.280560,46.461002,50.634460,50.634460,9240263
2018-11-02,51.717113,52.823051,50.605354,51.233994,51.233994,3082607
2018-11-05,51.094296,51.239815,48.637951,49.138535,49.138535,3133976
2018-11-06,48.876602,50.145519,48.795113,49.545982,49.545982,2840885
2018-11-07,50.174622,51.257275,49.726425,51.204887,51.204887,1716454
2018-11-08,50.774155,51.094296,48.055878,48.381840,48.381840,2821815
2018-11-09,48.050056,48.899883,46.850990,47.165310,47.165310,3818599
2018-11-12,47.095459,47.403957,45.419090,45.529686,45.529686,3732011
2018-11-13,45.750874,46.606518,45.058208,45.995342,45.995342,3818599
2018-11-14,46.519207,46.850990,45.192085,45.908031,45.908031,2842775
2018-11-15,45.547150,46.507568,44.825378,45.878929,45.878929,2605519
2018-11-16,45.756695,46.146683,44.068684,44.656578,44.656578,4899221
2018-11-19,44.487778,44.796276,42.235157,42.898720,42.898720,4403921
2018-11-20,41.530849,42.619324,40.227009,41.461002,41.461002,4758516
2018-11-21,42.089638,42.741562,41.804424,42.107101,42.107101,2408464
2018-11-23,41.810246,42.747379,41.396973,42.060535,42.060535,1139206
2018-11-26,42.724098,43.533176,42.532013,43.166473,43.166473,2581639
2018-11-27,42.898720,43.509895,41.833527,42.502911,42.502911,2745879
2018-11-28,42.793945,44.412106,41.938301,44.313156,44.313156,3760702
2018-11-29,44.220024,44.965076,43.550640,44.435390,44.435390,5123763
2018-11-30,44.289871,44.610012,43.509895,44.155994,44.155994,3593884
2018-12-03,45.774155,46.140862,44.522701,44.924332,44.924332,4974813
2018-12-04,44.313156,44.586727,40.814899,41.856812,41.856812,4971377
2018-12-06,40.838184,41.798603,39.901047,41.455181,41.455181,3847633
2018-12-07,41.309662,41.949944,38.469151,38.684517,38.684517,3663291
2018-12-10,38.247963,38.637951,37.066357,38.341095,38.341095,4046921
2018-12-11,39.249126,40.826542,38.341095,38.818394,38.818394,5649643
2018-12-12,38.125729,38.562283,33.952271,35.081490,35.081490,16650169
2018-12-13,33.766006,34.889404,23.894064,25.902212,25.902212,68186905
2018-12-14,27.863794,30.506403,26.536671,30.005821,30.005821,39913263
2018-12-17,29.557625,32.532013,29.196739,31.332945,31.332945,20763920
2018-12-18,31.303843,33.073341,30.355064,30.413271,30.413271,18955381
2018-12-19,29.976717,32.561119,29.860304,30.279394,30.279394,13113666
2018-12-20,29.924332,32.013969,29.912689,30.745052,30.745052,10716025
2018-12-21,30.756695,31.478462,29.278231,30.302677,30.302677,12181135
2018-12-24,29.871944,30.628637,29.132711,29.743889,29.743889,3433251
2018-12-26,29.796274,32.462166,29.796274,32.345753,32.345753,10740421
2018-12-27,31.490105,32.677532,31.292200,32.590221,32.590221,8125453
2018-12-28,32.654247,33.614670,32.089638,32.613503,32.613503,7827723
2018-12-31,32.683353,33.247963,32.363213,33.201397,33.201397,4113407
2019-01-02,32.398136,33.899883,32.031433,33.556461,33.556461,4842870
2019-01-03,32.927822,33.329453,31.798603,32.206055,32.206055,4302731
2019-01-04,32.793945,33.736904,32.764843,33.131550,33.131550,4726905
2019-01-07,33.213039,34.813736,32.834690,34.447029,34.447029,5218940
2019-01-08,34.679859,35.162979,33.870781,35.064030,35.064030,4118561
2019-01-09,35.232830,36.332947,34.732246,36.111759,36.111759,3239633
2019-01-10,35.774155,36.769501,35.273575,36.548313,36.548313,3218501
2019-01-11,36.321304,37.153667,36.059372,36.658905,36.658905,3552137
2019-01-14,34.586727,35.570431,34.412106,34.982536,34.982536,7844732
2019-01-15,34.976719,35.681023,34.435390,35.104774,35.104774,4633961
2019-01-16,35.273575,35.890572,34.807915,35.302677,35.302677,3227778
2019-01-17,35.378345,36.443539,35.221188,35.966240,35.966240,3415899
2019-01-18,36.554134,37.630966,36.350407,37.188591,37.188591,3221594
2019-01-22,37.008148,37.107101,36.047729,36.664726,36.664726,3632367
2019-01-23,36.850990,36.850990,34.877766,35.582073,35.582073,3077969
2019-01-24,35.436554,36.181606,35.250290,35.436554,35.436554,3969267
2019-01-25,35.739231,36.559952,35.360886,36.164143,36.164143,4098289
2019-01-28,35.745052,36.408615,35.337601,35.838184,35.838184,2580264
2019-01-29,35.646099,36.041908,34.243305,35.314320,35.314320,4132649
2019-01-30,35.698486,36.286381,35.064030,36.100117,36.100117,3678582
2019-01-31,36.356228,36.356228,35.110596,35.378345,35.378345,2117435
2019-02-01,35.256111,35.681023,35.034924,35.215366,35.215366,3078141
2019-02-04,35.180443,35.291035,34.854481,35.157158,35.157158,2553120
2019-02-05,35.093132,35.797440,34.959255,35.139698,35.139698,2031191
2019-02-06,34.976719,35.209545,34.423748,34.522701,34.522701,2866139
2019-02-07,34.394646,35.075668,34.004658,34.330616,34.330616,2491787
2019-02-08,33.882420,34.464493,32.776485,33.498253,33.498253,4427458
2019-02-11,33.527355,33.911526,33.277065,33.603027,33.603027,3237227
2019-02-12,33.830036,34.639114,33.620487,34.121071,34.121071,4420758
2019-02-13,34.237484,35.116413,34.237484,34.732246,34.732246,2354519
2019-02-14,34.447029,35.093132,34.062862,34.662399,34.662399,5688813
2019-02-15,29.022120,30.436554,27.421419,30.250292,30.250292,33105516
2019-02-19,29.842840,32.101280,29.796274,31.804424,31.804424,10387543
2019-02-20,31.955763,32.444702,31.426077,32.066357,32.066357,6052514
2019-02-21,32.043072,32.526192,31.251455,31.466822,31.466822,7298236
2019-02-22,31.356228,31.391153,29.569267,30.366705,30.366705,7227282
2019-02-25,30.541327,30.803261,29.708963,29.784634,29.784634,5062774
2019-02-26,29.615831,29.738068,29.121071,29.196739,29.196739,3960677
2019-02-27,29.138533,29.167637,28.230501,28.451689,28.451689,8138166
2019-02-28,28.428406,29.330618,28.416763,29.307335,29.307335,5927787
2019-03-01,29.464495,29.918510,28.731083,28.934809,28.934809,5728327
2019-03-04,29.074505,29.220022,28.055880,28.253782,28.253782,3855192
2019-03-05,28.259604,28.294529,27.636787,27.683353,27.683353,6171571
2019-03-06,27.642609,27.927822,27.043074,27.613504,27.613504,7112176
2019-03-07,27.514551,28.399302,27.310827,27.700815,27.700815,6979890
2019-03-08,27.351572,27.479628,26.618160,26.891735,26.891735,4734980
2019-03-11,27.799767,29.220022,27.654249,29.016298,29.016298,12720931
2019-03-12,28.917345,28.928988,27.561117,28.533178,28.533178,10742998
2019-03-13,28.771828,29.534342,28.713619,29.022120,29.022120,7416778
2019-03-14,29.144354,29.650757,28.934809,29.231665,29.231665,7398911
2019-03-15,29.324797,29.388824,28.742723,28.899883,28.899883,33251375
2019-03-18,28.923166,30.011641,28.911526,29.988359,29.988359,6839186
2019-03-19,30.069849,30.500582,29.447031,29.586729,29.586729,7873250
2019-03-20,29.278231,29.452852,28.521538,29.220022,29.220022,8283852
2019-03-21,29.138533,29.994179,29.109430,29.965076,29.965076,3432564
2019-03-22,29.877766,29.918510,28.754366,28.789289,28.789289,4525556
2019-03-25,28.416763,29.493597,28.288708,28.940628,28.940628,4436907
2019-03-26,29.196739,30.087311,29.185099,29.883587,29.883587,4210990
2019-03-27,29.918510,30.215366,29.400467,29.755529,29.755529,3050996
2019-03-28,29.708963,31.181606,29.708963,31.012806,31.012806,5421149
2019-03-29,31.315483,31.728754,30.908033,31.280560,31.280560,3967034
2019-04-01,31.711292,32.555298,31.548311,32.258438,32.258438,4112377
2019-04-02,32.415600,32.590221,31.856810,32.194412,32.194412,2854629
2019-04-03,32.380676,32.956928,32.334110,32.584400,32.584400,3115078
2019-04-04,32.636787,34.179279,32.473808,34.091969,34.091969,4618671
2019-04-05,34.458672,34.807915,33.771828,34.650757,34.650757,3956039
2019-04-08,34.575089,34.901047,34.027939,34.831200,34.831200,2588339
2019-04-09,34.592548,34.871944,34.377182,34.784634,34.784634,2925582
2019-04-10,34.912689,35.640278,34.644936,35.622818,35.622818,3030208
2019-04-11,35.704308,36.041908,35.541328,36.001163,36.001163,2791406
2019-04-12,36.536671,37.066357,36.373692,36.781139,36.781139,3767918
2019-04-15,36.763680,37.165310,36.525028,36.711292,36.711292,3099787
2019-04-16,36.367870,36.629803,35.558788,36.385330,36.385330,2712894
2019-04-17,36.705471,37.875439,36.670547,37.764843,37.764843,2679565
2019-04-18,37.572758,38.538998,37.456345,38.434227,38.434227,2645720
2019-04-22,38.277065,39.115250,37.834690,38.760185,38.760185,2490928
2019-04-23,38.998837,39.103607,38.399303,39.027939,39.027939,2279614
2019-04-24,39.115250,40.331779,38.818394,40.145519,40.145519,1914883
2019-04-25,39.743889,39.842842,37.945286,38.719440,38.719440,2526491
2019-04-26,38.346916,39.557625,37.945286,39.481956,39.481956,2151623
2019-04-29,39.551804,39.662399,38.009312,38.894062,38.894062,3960849
2019-04-30,39.062862,39.708965,38.323631,39.627476,39.627476,3802621
2019-05-01,39.545982,40.197906,39.027939,39.074505,39.074505,3879588
2019-05-02,38.952271,38.952271,35.401630,37.310825,37.310825,6928694
2019-05-03,37.834690,38.207218,37.392319,37.514553,37.514553,9984329
2019-05-06,36.420258,38.300350,36.263096,38.114086,38.114086,3119029
2019-05-07,37.543655,37.700813,35.890572,36.385330,36.385330,3200290
2019-05-08,36.478462,37.293365,35.983704,36.484283,36.484283,2520306
2019-05-09,35.925495,36.199070,35.325958,35.762516,35.762516,2502782
2019-05-10,35.739231,36.146683,34.941792,35.768333,35.768333,2007311
2019-05-13,34.924332,35.034924,32.718277,32.881256,32.881256,3665181
2019-05-14,33.108265,34.022118,32.956928,33.643772,33.643772,2349365
2019-05-15,33.265427,34.097790,32.759022,33.969730,33.969730,2291125
2019-05-16,33.981373,35.285213,33.981373,34.994179,34.994179,2299371
2019-05-17,34.610012,35.075668,33.899883,33.928986,33.928986,1695151
2019-05-20,33.457508,33.626308,32.805588,33.166473,33.166473,1939794
2019-05-21,33.742725,33.742725,33.119907,33.690338,33.690338,1595163
2019-05-22,33.492432,33.492432,31.856810,32.654247,32.654247,2690388
2019-05-23,32.345753,32.590221,31.257277,31.752037,31.752037,3607456
2019-05-24,31.804424,31.804424,30.535505,30.727591,30.727591,3560383
2019-05-28,30.826542,30.972061,29.650757,30.756695,30.756695,3807603
2019-05-29,30.611176,31.123400,30.000000,30.832363,30.832363,2069159
2019-05-30,30.913853,31.076834,29.802095,30.267754,30.267754,2745879
2019-05-31,29.697323,30.413271,29.400467,30.320141,30.320141,2118122
2019-06-03,30.145517,31.012806,29.871944,30.174622,30.174622,2853942
2019-06-04,30.622816,32.188591,30.622816,32.176949,32.176949,2283737
2019-06-05,32.473808,32.799767,30.785797,31.391153,31.391153,1647734
2019-06-06,31.263098,31.431898,30.611176,31.036089,31.036089,2118294
2019-06-07,31.228172,31.740396,31.076834,31.303843,31.303843,1258950
2019-06-10,31.525028,33.160652,31.443539,32.334110,32.334110,1826921
2019-06-11,32.741562,32.980209,32.211872,32.305004,32.305004,1344163
2019-06-12,32.229336,32.683353,31.897554,32.613503,32.613503,1279738
2019-06-13,32.898720,33.538998,32.828873,33.463329,33.463329,1086463
2019-06-14,33.376019,33.376019,32.456345,33.026775,33.026775,1059491
2019-06-17,33.160652,33.201397,32.124561,32.246799,32.246799,1264276
2019-06-18,32.438881,33.603027,32.246799,33.288708,33.288708,1393813
2019-06-19,33.277065,33.585564,32.683353,32.764843,32.764843,2037033
2019-06-20,33.352737,34.260769,33.154831,33.562283,33.562283,2344898
2019-06-21,33.300350,33.311993,32.025612,32.037254,32.037254,3819114
2019-06-24,32.037254,32.136204,30.681025,30.715948,30.715948,2593836
2019-06-25,30.797440,30.814901,30.296858,30.331781,30.331781,2062974
2019-06-26,30.483120,31.362049,30.087311,31.158323,31.158323,2283050
2019-06-27,31.309662,32.450523,31.245634,32.048893,32.048893,1609422
2019-06-28,32.182770,33.707802,32.165310,33.649593,33.649593,6046157
2019-07-01,34.330616,34.772991,32.980209,33.230499,33.230499,1536064
2019-07-02,33.149010,33.637951,32.642609,32.712456,32.712456,1797543
2019-07-03,33.003490,33.620487,32.852154,33.614670,33.614670,858656
2019-07-05,33.381840,34.132713,32.939465,33.009312,33.009312,1307398
2019-07-08,32.671711,32.875439,31.932480,32.153667,32.153667,1175112
2019-07-09,31.816065,32.345753,31.606520,32.013969,32.013969,1171332
2019-07-10,32.328289,32.642609,31.280560,31.798603,31.798603,1801838
2019-07-11,31.559954,32.107101,31.164145,32.025612,32.025612,1766963
2019-07-12,32.229336,34.348080,32.077999,33.998837,33.998837,2467392
2019-07-15,34.161816,34.685680,33.713619,34.289871,34.289871,1877774
2019-07-16,34.796276,37.083817,34.790455,36.210709,36.210709,3566224
2019-07-17,35.913853,35.977882,34.569267,34.772991,34.772991,2190965
2019-07-18,34.854481,35.518044,34.714787,35.098953,35.098953,1501876
2019-07-19,35.407452,36.321304,35.250290,36.094296,36.094296,1509435
2019-07-22,36.251453,37.194412,36.111759,36.396973,36.396973,1152778
2019-07-23,36.763680,38.346916,36.565773,38.335274,38.335274,2677675
2019-07-24,38.387661,40.104774,37.997673,39.091969,39.091969,2654825
2019-07-25,39.022118,39.115250,37.444702,37.968567,37.968567,1530738
2019-07-26,37.986031,39.289871,37.863796,39.074505,39.074505,1732259
2019-07-29,38.981373,39.138535,38.213039,38.830036,38.830036,1701164
2019-07-30,38.550640,39.423748,38.259605,39.004658,39.004658,1725559
2019-07-31,38.928986,39.901047,38.416763,39.278233,39.278233,2556556
2019-08-01,39.266590,39.289871,37.625145,37.747379,37.747379,2914587
2019-08-02,40.075668,43.335274,38.975552,41.891735,41.891735,7614348
2019-08-05,40.710129,40.745052,37.910362,39.173458,39.173458,3396142
2019-08-06,39.796276,40.646099,39.254948,39.662399,39.662399,1980167
2019-08-07,38.969730,39.866123,38.306171,39.790455,39.790455,1401544
2019-08-08,40.296856,41.210709,40.023281,41.024448,41.024448,1784143
2019-08-09,40.739231,41.117580,39.307335,39.383003,39.383003,1808710
2019-08-12,39.080326,39.080326,37.922001,38.178116,38.178116,1578670
2019-08-13,37.968567,39.976719,37.671711,39.324795,39.324795,1735352
2019-08-14,38.719440,38.719440,37.398136,38.090801,38.090801,1681578
2019-08-15,38.370197,38.486610,37.479626,37.857975,37.857975,1490021
2019-08-16,38.247963,39.388824,38.218861,38.899883,38.899883,1709066
2019-08-19,39.604191,40.110596,37.479626,39.627476,39.627476,1103300
2019-08-20,39.738068,40.023281,38.800930,39.045403,39.045403,977198
2019-08-21,39.342258,40.378345,39.196739,40.116413,40.116413,1419068
2019-08-22,40.454018,41.082653,40.011642,40.372524,40.372524,1652716
2019-08-23,39.790455,40.104774,38.538998,38.841675,38.841675,1770743
2019-08-26,39.464493,39.470314,38.614670,39.307335,39.307335,858656
2019-08-27,39.848660,39.848660,38.090801,38.568104,38.568104,1959723
2019-08-28,38.445866,39.528522,37.677532,39.359722,39.359722,1204662
2019-08-29,39.976719,40.977882,39.976719,40.651920,40.651920,1635364
2019-08-30,41.053551,42.101280,40.942959,41.245632,41.245632,1984118
2019-09-03,40.762516,41.239815,39.074505,39.179279,39.179279,1721780
2019-09-04,40.023281,40.931316,39.505238,39.848660,39.848660,1787064
2019-09-05,40.745052,42.305004,40.692665,41.810246,41.810246,1914367
2019-09-06,42.025612,42.409779,41.559952,42.019791,42.019791,2565318
2019-09-09,42.165310,43.603027,42.083817,43.509895,43.509895,2259685
2019-09-10,43.509895,43.963913,43.114086,43.899883,43.899883,2087198
2019-09-11,44.179279,44.470314,43.562283,43.783470,43.783470,1642064
2019-09-12,43.859138,44.429569,42.601864,43.608849,43.608849,1334199
2019-09-13,44.220024,44.557625,43.247963,43.504074,43.504074,1426284
2019-09-16,42.991852,43.789291,42.689175,43.399303,43.399303,1381959
2019-09-17,43.137367,43.201397,42.223515,43.020954,43.020954,1607017
2019-09-18,42.072178,42.869617,41.053551,42.846333,42.846333,1332481
2019-09-19,42.945286,43.084984,42.246799,42.526192,42.526192,1007951
2019-09-20,42.811409,43.474972,41.612339,41.833527,41.833527,2062803
2019-09-23,41.786961,42.322468,41.263096,41.472645,41.472645,1329217
2019-09-24,41.548313,42.083817,40.960419,41.187428,41.187428,1359110
2019-09-25,41.158325,42.386497,41.094296,41.926659,41.926659,1377664
2019-09-26,41.810246,41.856812,40.884750,41.187428,41.187428,1225278
2019-09-27,41.152504,41.414436,40.605354,41.059372,41.059372,1191777
2019-09-30,41.123398,41.752037,40.646099,41.658905,41.658905,1036469
2019-10-01,42.043072,42.712456,40.471478,40.774155,40.774155,1898046
2019-10-02,40.273575,40.355064,39.633293,40.186264,40.186264,1257404
2019-10-03,39.901047,39.982536,38.707802,39.953434,39.953434,1515276
2019-10-04,40.232830,40.849827,39.575089,40.791618,40.791618,1168412
2019-10-07,40.465656,40.966240,39.941792,40.564610,40.564610,953318
2019-10-08,40.401630,40.401630,39.685680,39.924332,39.924332,939746
2019-10-09,40.355064,40.552971,40.040745,40.395809,40.395809,571750
2019-10-10,40.360886,41.571594,40.360886,41.350407,41.350407,993176
2019-10-11,42.176949,43.317810,41.682190,43.096622,43.096622,1772976
2019-10-14,43.061699,43.812572,42.561119,43.469151,43.469151,923940
2019-10-15,43.591385,44.790455,43.277065,44.150173,44.150173,1554790
2019-10-16,44.237484,45.232830,44.237484,44.790455,44.790455,1346740
2019-10-17,45.017464,45.483120,44.679859,44.802094,44.802094,1384364
2019-10-18,44.796276,44.807915,43.754368,44.668221,44.668221,1411509
2019-10-21,45.075668,45.832363,44.947613,45.034924,45.034924,1078389
2019-10-22,45.145519,45.651920,44.726425,45.064030,45.064030,2054384
2019-10-23,45.023281,45.803261,44.825378,45.518044,45.518044,1299839
2019-10-24,45.582073,45.826542,44.633293,45.506405,45.506405,921363
2019-10-25,45.192085,46.711292,45.192085,46.402794,46.402794,1668178
2019-10-28,46.647263,47.258438,46.484283,46.798603,46.798603,2734541
2019-10-29,47.112923,47.566936,45.518044,47.363213,47.363213,2930564
2019-10-30,47.025612,47.031433,45.582073,46.082653,46.082653,1755624
2019-10-31,45.902210,45.902210,43.952271,44.470314,44.470314,1269430
2019-11-01,45.034924,46.210709,44.831200,46.199070,46.199070,1133708
2019-11-04,46.781139,48.061699,46.664726,47.823051,47.823051,1569049
2019-11-05,48.020954,48.824215,47.951107,48.701981,48.701981,1490021
2019-11-06,48.550640,49.214203,48.317810,48.579742,48.579742,1104674
2019-11-07,49.051224,50.331779,48.998837,49.295692,49.295692,1429376
2019-11-08,49.284050,50.308498,49.132713,49.266590,49.266590,986476
2019-11-11,48.795113,49.435390,48.690338,49.004658,49.004658,943697
2019-11-12,49.499416,50.302677,49.307335,49.866123,49.866123,1867122
2019-11-13,49.330616,49.604191,48.573921,48.713619,48.713619,1217547
2019-11-14,48.608849,49.190922,48.608849,49.091969,49.091969,2016760
2019-11-15,49.534344,49.819557,48.591385,48.684517,48.684517,2240959
2019-11-18,48.358555,49.295692,47.927822,49.190922,49.190922,2259685
2019-11-19,49.406284,49.592548,48.259605,48.614670,48.614670,1192464
2019-11-20,48.381840,48.754368,47.613503,47.875439,47.875439,1587604
2019-11-21,47.747379,48.416763,47.467987,47.741562,47.741562,821719
2019-11-22,47.968567,48.533176,47.770664,48.486610,48.486610,617621
2019-11-25,48.841675,49.534344,48.486610,49.091969,49.091969,938372
2019-11-26,48.934807,49.377182,48.376019,48.940628,48.940628,1031144
2019-11-27,49.284050,49.476135,48.800930,49.051224,49.051224,667099
2019-11-29,48.958092,49.167637,48.026775,48.131550,48.131550,399435
2019-12-02,48.282887,48.620487,47.281723,47.305004,47.305004,884770
2019-12-03,46.391151,46.711292,45.616997,46.554134,46.554134,1100894
2019-12-04,46.932480,47.596043,46.746216,46.792782,46.792782,806773
2019-12-05,47.252621,47.584400,47.031433,47.305004,47.305004,1032518
2019-12-06,47.665890,48.224682,47.555298,47.840511,47.840511,876867
2019-12-09,47.601864,48.213039,47.549477,48.050056,48.050056,682905
2019-12-10,47.852154,47.980209,46.664726,47.147846,47.147846,847833
2019-12-11,47.200233,47.811409,47.200233,47.590221,47.590221,603877
2019-12-12,47.590221,48.934807,47.322468,48.591385,48.591385,817424
2019-12-13,48.509895,49.278233,48.335274,48.492432,48.492432,752828
2019-12-16,48.620487,48.934807,48.026775,48.038418,48.038418,974621
2019-12-17,48.038418,48.457508,47.532013,47.665890,47.665890,987850
2019-12-18,47.264259,47.351570,46.006985,46.367870,46.367870,1869871
2019-12-19,46.251453,46.379513,45.360886,45.523865,45.523865,1661478
2019-12-20,45.756695,46.623981,44.598370,45.762516,45.762516,2932111
2019-12-23,46.059372,46.315483,45.325958,45.477299,45.477299,969467
2019-12-24,45.518044,46.187428,45.518044,45.902210,45.902210,410602
2019-12-26,46.216530,46.495926,45.809078,46.437717,46.437717,663663
2019-12-27,46.565773,47.206055,46.030270,46.740395,46.740395,980806
2019-12-30,46.897556,46.897556,46.024448,46.105938,46.105938,588587
2019-12-31,45.908031,46.583237,45.908031,46.391151,46.391151,815363
2020-01-02,46.786961,47.287544,46.245632,46.833527,46.833527,912602
2020-01-03,46.158325,46.321304,45.355064,45.541328,45.541328,1472498
2020-01-06,44.807915,44.935970,43.888241,44.778812,44.778812,1609766
2020-01-07,44.738068,45.844006,44.650757,45.116413,45.116413,1049011
2020-01-08,45.069847,45.844006,45.069847,45.500584,45.500584,1222529
2020-01-09,45.925495,46.216530,45.692665,45.820721,45.820721,876180
2020-01-10,45.849827,45.896393,45.110596,45.436554,45.436554,988709
2020-01-13,45.552971,46.414436,45.471478,46.263096,46.263096,1210331
2020-01-14,46.658905,47.712456,46.309662,47.485447,47.485447,2423067
2020-01-15,47.462166,48.591385,47.188591,48.207218,48.207218,2068472
2020-01-16,55.995342,55.995342,53.084984,55.500584,55.500584,12845830
2020-01-17,54.930153,55.779976,54.027939,55.087311,55.087311,2834528
2020-01-21,54.912689,55.005821,53.841675,53.864960,53.864960,1897187
2020-01-22,54.068684,54.935970,53.899883,54.464493,54.464493,2690216
2020-01-23,54.231667,54.464493,53.655415,54.260769,54.260769,1175456
2020-01-24,54.307335,54.307335,52.863796,53.457508,53.457508,923253
2020-01-27,51.571594,52.491268,51.105938,52.101280,52.101280,2473748
2020-01-28,52.549477,52.776485,52.101280,52.153667,52.153667,886660
2020-01-29,52.479626,52.986031,52.194412,52.217693,52.217693,934077
2020-01-30,51.414436,52.497089,51.222351,52.339931,52.339931,769836
2020-01-31,51.961582,52.345753,51.455181,51.757858,51.757858,1809398
2020-02-03,52.124561,52.683353,51.164143,52.497089,52.497089,1427658
2020-02-04,53.416763,54.458672,53.183933,54.039581,54.039581,970842
2020-02-05,54.685680,54.970898,53.655415,53.696159,53.696159,857969
2020-02-06,54.091969,54.703144,53.649593,54.260769,54.260769,1278707
2020-02-07,53.841675,54.778812,53.288708,54.254948,54.254948,1640518
2020-02-10,54.155994,54.965076,53.771828,54.813736,54.813736,1556336
2020-02-11,56.024448,56.030270,52.077999,53.713619,53.713619,4355817
2020-02-12,54.190922,55.616997,53.824215,55.098953,55.098953,1947525
2020-02-13,54.784634,55.291035,54.563446,55.011642,55.011642,1311693
2020-02-14,54.784634,55.715950,54.784634,55.413273,55.413273,1962643
2020-02-18,55.878929,57.293365,55.878929,57.077999,57.077999,2580264
2020-02-19,57.235157,57.875439,56.728752,56.734573,56.734573,1955084
2020-02-20,56.612339,58.311993,56.478462,57.689175,57.689175,1996831
2020-02-21,57.264259,57.776485,56.635624,57.339931,57.339931,999704
2020-02-24,54.953434,54.953434,52.828873,53.445866,53.445866,2445745
2020-02-25,53.818394,54.359722,49.022118,49.848660,49.848660,2982276
2020-02-26,50.378345,50.442375,48.242142,48.329453,48.329453,2500549
2020-02-27,46.786961,46.920837,43.346916,44.243305,44.243305,4502534
2020-02-28,42.066357,43.736904,41.117580,43.055878,43.055878,4372997
2020-03-02,43.288708,44.342258,41.525028,44.231667,44.231667,2989148
2020-03-03,44.790455,44.941792,41.332947,41.565773,41.565773,3507297
2020-03-04,42.584400,43.504074,41.949944,43.457508,43.457508,2510685
2020-03-05,41.664726,41.850990,39.080326,40.052387,40.052387,2445917
2020-03-06,38.084984,39.417927,37.165310,38.282887,38.282887,2303494
2020-03-09,33.655415,35.401630,33.183933,33.643772,33.643772,3860518
2020-03-10,35.209545,37.584400,34.924332,37.194412,37.194412,3237915
2020-03-11,36.065193,37.054714,34.266590,34.819557,34.819557,2466189
2020-03-12,31.135040,34.772991,27.625147,32.316647,32.316647,3464003
2020-03-13,34.837021,36.629803,32.660069,35.995342,35.995342,3355082
2020-03-16,31.257277,33.015133,30.360886,31.938299,31.938299,2765121
2020-03-17,33.311993,35.279396,31.542492,35.017464,35.017464,2256421
2020-03-18,32.171127,34.598370,24.353901,26.187428,26.187428,4695294
2020-03-19,26.140862,26.193249,22.392317,24.429569,24.429569,5356380
2020-03-20,25.232828,27.543655,23.125729,23.684517,23.684517,4993882
2020-03-23,23.445868,27.706636,22.654249,25.826542,25.826542,3650750
2020-03-24,28.108265,28.899883,25.669382,26.885914,26.885914,3904155
2020-03-25,28.166473,32.305004,25.302677,31.135040,31.135040,4601663
2020-03-26,31.135040,34.924332,31.135040,34.237484,34.237484,2953586
2020-03-27,32.887077,34.196739,30.739231,30.803261,30.803261,2234259
2020-03-30,30.896391,31.839348,29.278231,29.935972,29.935972,2962519
2020-03-31,29.685680,30.698486,27.869616,28.376019,28.376019,3195824
2020-04-01,27.089640,28.515717,26.199068,26.891735,26.891735,2281676
2020-04-02,26.612341,27.683353,25.820723,27.275902,27.275902,2599678
2020-04-03,26.949942,27.438883,25.506403,25.779978,25.779978,2139597
2020-04-06,27.660070,29.499418,27.427240,29.237486,29.237486,4780163
2020-04-07,31.431898,35.488941,30.902212,32.648430,32.648430,4928083
2020-04-08,33.911526,38.096622,33.195576,37.258438,37.258438,5711491
2020-04-09,38.998837,40.873108,35.040745,36.030270,36.030270,4204977
2020-04-13,35.977882,36.635624,32.986031,33.643772,33.643772,3539939
2020-04-14,35.349243,36.239815,33.440048,33.835857,33.835857,3658309
2020-04-15,32.392319,33.143188,32.002327,33.020954,33.020954,2604316
2020-04-16,33.346916,33.701981,31.187428,31.804424,31.804424,4171991
2020-04-17,33.538998,34.778812,32.485447,34.318977,34.318977,6065055
2020-04-20,33.195576,35.162979,32.700813,34.155994,34.155994,2765121
2020-04-21,33.032597,33.946449,32.741562,33.701981,33.701981,1782940
2020-04-22,34.627476,36.338764,34.260769,35.128056,35.128056,3331717
2020-04-23,35.424911,38.183933,35.413273,37.287544,37.287544,2936749
2020-04-24,37.415600,38.725262,37.060535,38.416763,38.416763,4207382
2020-04-27,38.923164,39.668221,38.544819,38.690338,38.690338,2680767
2020-04-28,39.883587,40.401630,38.515717,38.655415,38.655415,3972531
2020-04-29,40.221188,40.378345,39.441212,40.209545,40.209545,2894830
2020-04-30,39.639114,40.582073,38.515717,38.847496,38.847496,2227731
2020-05-01,37.630966,38.242142,36.775318,37.444702,37.444702,1644126
2020-05-04,36.571594,37.788128,35.861465,37.130383,37.130383,1955943
2020-05-05,40.162979,41.821884,39.295692,40.110596,40.110596,3865500
